cohort,dataset,outcome,model,n,pearson_r,spearman_rho,prediction_sd,pearson_ci_2_5,pearson_ci_97_5,spearman_ci_2_5,spearman_ci_97_5,successful_bootstraps,metric_note,panel_order,drug_name,study_role,mechanism_class
GDSC1_heldout_all_expression_sources,GDSC1,AUC,Elastic Net,551,0.0215154931489017,-0.0200573875741555,0.68623994588665,-0.0657781706275574,0.1063656189323201,-0.1040216049133074,0.0649155599774793,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,5,vorinostat,Confirmatory extension,HDAC inhibition
GDSC1_heldout_all_expression_sources,GDSC1,AUC,Random forest,551,0.2237498289439913,0.2359863130635638,0.346592773839164,0.1554209783310957,0.2943236769230509,0.1651252758492723,0.3085043741267959,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,5,vorinostat,Confirmatory extension,HDAC inhibition
GDSC2_strict_sanger_heldout,GDSC2,LN_IC50,Mean baseline,348,,,8.881784197001252e-16,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_strict_sanger_heldout,GDSC2,LN_IC50,Elastic Net,348,-0.1117659279384017,-0.1727711406676619,0.9130343359023686,-0.2062503684227864,-0.0216041438238186,-0.2734099855377556,-0.0743656966531033,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_strict_sanger_heldout,GDSC2,LN_IC50,Random forest,348,0.0673574169178227,0.0240049294032124,0.4304432265505971,-0.0393816908487931,0.1761796556885226,-0.0712561688486647,0.1273746887968057,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_strict_sanger_heldout,GDSC2,AUC,Mean baseline,348,,,8.881784197001252e-16,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_strict_sanger_heldout,GDSC2,AUC,Elastic Net,348,-0.0567589607258458,-0.0787309292431891,0.9130343359023686,-0.1653424440202169,0.048534936941047,-0.1835753305873278,0.0249385568981952,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_strict_sanger_heldout,GDSC2,AUC,Random forest,348,0.1094198147520425,0.0536456997135809,0.4304432265505971,-0.0019860310415101,0.2063538606294072,-0.0500664280481877,0.1521962777253906,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_heldout_all_expression_sources,GDSC2,LN_IC50,Mean baseline,548,,,8.881784197001252e-16,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_heldout_all_expression_sources,GDSC2,LN_IC50,Elastic Net,548,-0.0963698452633424,-0.1587992477962221,0.8558241402605838,-0.176939366155815,-0.0190380111402125,-0.243097168872911,-0.0763419988539625,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_heldout_all_expression_sources,GDSC2,LN_IC50,Random forest,548,0.1003868437661617,0.0710190007362636,0.419163453341037,0.0159437029595525,0.1837844489797959,-0.0131925859819057,0.15291052121896,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_heldout_all_expression_sources,GDSC2,AUC,Mean baseline,548,,,8.881784197001252e-16,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_heldout_all_expression_sources,GDSC2,AUC,Elastic Net,548,-0.0418220589847058,-0.0754241865351032,0.8558241402605838,-0.1266438856912595,0.039444824809936,-0.1536430222043424,0.0100663289192178,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC2_heldout_all_expression_sources,GDSC2,AUC,Random forest,548,0.145462285891234,0.0953518697939898,0.419163453341037,0.0615492997164136,0.2276424715171678,0.0085981859133864,0.1797145948186025,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_strict_sanger_heldout,GDSC1,LN_IC50,Mean baseline,191,,,0.0,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_strict_sanger_heldout,GDSC1,LN_IC50,Elastic Net,191,0.1088226002139103,0.2516741232408108,0.9329078589149148,-0.0262292409456426,0.2648719187947676,0.1106725013245228,0.3737488107286604,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_strict_sanger_heldout,GDSC1,LN_IC50,Random forest,191,0.292002242199063,0.3067581921492914,0.4454368198592818,0.177252461923708,0.4140756132136048,0.1836289396118153,0.4328365829853811,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_strict_sanger_heldout,GDSC1,AUC,Mean baseline,191,,,0.0,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_strict_sanger_heldout,GDSC1,AUC,Elastic Net,191,0.1310279788689049,0.2548015982364287,0.9329078589149148,-0.0155750885300814,0.2919276848714007,0.1167484566284055,0.3782547839042444,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_strict_sanger_heldout,GDSC1,AUC,Random forest,191,0.2952184734184622,0.3033480297602645,0.4454368198592818,0.1863949662156262,0.4061134550817942,0.1818229830854925,0.4195787565728694,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_heldout_all_expression_sources,GDSC1,LN_IC50,Mean baseline,315,,,0.0,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_heldout_all_expression_sources,GDSC1,LN_IC50,Elastic Net,315,0.0944326606434473,0.2122253652366531,0.8868898815857049,-0.0127813331836512,0.2206853058758989,0.097587723530411,0.3180254670684858,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_heldout_all_expression_sources,GDSC1,LN_IC50,Random forest,315,0.2486518776309172,0.2713926998645405,0.4420255015549702,0.1473528333792978,0.3386993740681133,0.1628066853518819,0.3642564477616242,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_heldout_all_expression_sources,GDSC1,AUC,Mean baseline,315,,,0.0,,,,,0,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_heldout_all_expression_sources,GDSC1,AUC,Elastic Net,315,0.1156998485614221,0.2086949010032135,0.8868898815857049,0.0002986196399958,0.241894955593376,0.1019049385605879,0.3088925347253081,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
GDSC1_heldout_all_expression_sources,GDSC1,AUC,Random forest,315,0.265938328862842,0.2647477760756806,0.4420255015549702,0.1758203841112982,0.3550508187237952,0.1599738902929479,0.3635169542329914,1000,Correlations only; PRISM and GDSC outcomes use different measurement scales.,6,bortezomib,Confirmatory extension,Proteasome inhibition
